vmroh;OH Volume Mixing Ratio;mole_fraction_of_hydroxyl_radical_in_air;;[['CCMI1_daily', 'CCMI1_monthly']]
emiaso2;Anthropogenic Emission Rate of SO2;unset;Includes agricultural waste burning but no other biomass burning. proposed name: tendency_of_atmosphere_mass_content_of_anthropogenic_sulfur_dioxide_due_to_emission. Integrate 3D emission field vertically to 2d field.;[['CCMI1_monthly']]
fediss;Particle Source of Dissolved Iron;tendency_of_mole_concentration_of_dissolved_iron_in_sea_water_due_to_dissolution_from_inorganic_particles;Dissolution, remineralization and desorption of iron back to the dissolved phase;[['CMIP5_Oyr']]
swtoaasbb;All-Sky SW-RF BB at TOA;unset;proposed name: toa_instantaneous_shortwave_forcing_due_to_biomass_burning_ambient_aerosol;[['CCMI1_monthly']]
hfnorthba;Northward Ocean Heat Transport due to Bolus Advection;northward_ocean_heat_transport_due_to_bolus_advection;unset;[['CMIP5_Omon']]
n2obrdn;Atmospheric Burden of Nitrous Oxide;atmosphere_moles_of_nitrous_oxide;total yearly average burden;[['CCMI1_annual']]
tnt;Tendency of Air Temperature;tendency_of_air_temperature;unset;[['CMIP5_cfMon', 'CMIP5_cfSites']]
snd;Snow Depth;surface_snow_thickness;where land over land, this is computed as the mean thickness of snow in the land portion of the grid cell (averaging over the entire land portion, including the snow-free fraction).  Reported as 0.0 where the land fraction is 0.;[['CMIP5_LImon']]
mrlsl;Water Content of Soil Layer;moisture_content_of_soil_layer;"in each soil layer, the mass of water in all phases, including ice.  Reported as """"missing"""" for grid cells occupied entirely by """"sea""""";[['CMIP5_Lmon', 'SPECS_Lmon']]
clh;High Level Cloud Fraction;cloud_area_fraction_in_atmosphere_layer;p<440 hPa;[['CORDEX_6h', 'CORDEX_day']]
hus;Specific Humidity;specific_humidity;;[['CCMI1_monthly']]
vmrco50;co_50 Volume Mixing Ratio;unset;emitted as anthropogenic CO (emission file available from HTAP), uniform fixed 50-day exponential decay.;[['CCMI1_monthly']]
basin;Region Selection Index;region;unset;[['CMIP5_fx', 'SPECS_fx']]
swtoaasno3;All-Sky SW-RF NO3 at TOA;unset;proposed name: toa_instantaneous_shortwave_forcing_due_to_nitrate_ambient_aerosol;[['CCMI1_monthly']]
sci;Fraction of Time Shallow Convection Occurs;shallow_convection_time_fraction;Fraction of time that shallow convection occurs in the grid cell.;[['CMIP5_Amon', 'CMIP5_cf3hr', 'CMIP5_cfSites']]
vmrcfcl3;CFCl3 Volume Mixing Ratio;mole_fraction_of_cfc11_in_air;;[['CCMI1_daily']]
lossro2viaro2;Reaction Rate of RO2+RO2;unset;3-d distribution of RO2+RO2 reaction fluxes. R refers to the organic peroxy radical pool.;[['CCMI1_monthly']]
tnsclwar;Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Accretion to Rain;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_accretion_to_rain;unset;[['CMIP5_cfMon']]
losso1dviah2o;Rate of O1D+H2O;unset;3-d distribution of k*[O1D]*[H2O];[['CCMI1_monthly']]
sfcWind;Near-Surface Wind Speed;wind_speed;near-surface (usually, 10 meters) wind speed.;[['CORDEX_3h', 'CORDEX_day', 'CORDEX_mon', 'CORDEX_sem']]
phypico;Mole Concentration of Picophytoplankton expressed as Carbon in Sea Water at Surface;mole_concentration_of_picophytoplankton_expressed_as_carbon_in_sea_water;carbon concentration from the picophytoplankton (<2 um) component alone;[['CMIP5_Omon', 'CMIP5_Oyr']]
vmrso2;SO2 Volume Mixing Ratio;mole_fraction_of_sulfur_dioxide_in_air;;[['CCMI1_monthly']]
exparag;Sinking Aragonite Flux;sinking_mole_flux_of_aragonite_expressed_as_carbon_in_sea_water;unset;[['CMIP5_Oyr']]
zmo3;Zonal Mean Ozone Volume Mixing Ratio;mole_fraction_of_ozone_in_air;;[['CCMI1_daily', 'CCMI1_monthly']]
vo;Sea water Y velocity;sea_water_y_velocity;unset;[['SPECS_Omon']]
vmro3ste;O3ste Volume Mixing Ratio;unset;"Ozone tracer intended to map out STE of ozone:  (a) set o3ste to O3 at top layer; (b) use standard O3 P-L terms to change o3ste every chemistry time step for 'stratospheric' air grid boxes; (c) reset o3ste to O3 in the lowermost layers (fix these layers to be up to sigma=0.9, ~1 km altitude) and record this tropospheric reset only as a 2-D (lat,long) monthly mean tendency (Tg/s or Tg per month pergird cell).  Determine 'statropsheric' air in any way that is most convenient (e90, O3, PV-theta, etc).";[['CCMI1_monthly']]
mrso;Total Soil Moisture Content;soil_moisture_content;Compute the mass per unit area  (summed over all soil layers) of water in all phases.;[['CORDEX_6h'], ['CORDEX_day'], ['CORDEX_mon'], ['CORDEX_sem']]
bddtdin;Rate of Change of Nitrogen Nutrient due to Biological Activity;tendency_of_mole_concentration_of_dissolved_inorganic_nitrogen_in_sea_water_due_to_biological_processes;Net of biological terms in time rate of change of nitrogen nutrients (e.g. NO3+NH4);[['CMIP5_Oyr']]
sconcpoa;Surface Concentration of Dry Aerosol Primary Organic Matter;mass_concentration_of_primary_particulate_organic_matter_dry_aerosol_in_air;mass concentration of primary particulate organic matter dry aerosol in air in model lowest layer;[['CMIP5_aero']]
intpcalc;Net Primary Mole Productivity of Carbon by Calcareous Phytoplankton;net_primary_mole_productivity_of_carbon_by_calcareous_phytoplankton;unset;[['CMIP5_Omon']]
msftmrhozba;Ocean Meridional Overturning Mass Streamfunction due to Bolus Advection;ocean_meridional_overturning_mass_streamfunction_due_to_bolus_advection;unset;[['CMIP5_Omon']]
clivi;Ice Water Path;atmosphere_cloud_ice_content;calculate mass of ice water in the column divided by the area of the column (not just the area of the cloudy portion of the column). This includes precipitating frozen hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.;[['CMIP5_cfDay']]
msftmyz;Ocean Meridional Overturning Mass Streamfunction;ocean_meridional_overturning_mass_streamfunction;differs from CMIP3 because it includes mass.;[['CMIP5_Omon']]
difvho;Ocean Vertical Heat Diffusivity;ocean_vertical_heat_diffusivity;unset;[['CMIP5_Oclim']]
swclrefc;Clouds TOA SW-RF With Reference Composition;unset;proposed name: toa_instantaneous_shortwave_forcing_due_to_clouds_with_reference_composition;[['CCMI1_monthly']]
tntr;Tendency of Air Temperature due to Radiative Heating;tendency_of_air_temperature_due_to_radiative_heating;unset;[['CMIP5_cfMon', 'CMIP5_cfSites']]
zmch3cclf2;Zonal Mean CH3CClF2 Volume Mixing Ratio;mole_fraction_of_hcfc142b_in_air;;[['CCMI1_monthly']]
msftyrhozba;Ocean Y Overturning Mass Streamfunction due to Bolus Advection;ocean_y_overturning_mass_streamfunction_due_to_bolus_advection;unset;[['CMIP5_Omon']]
mrro;Total Runoff;runoff_flux;"""computed as the total runoff (including """"drainage"""" through the base of the soil model) leaving the land portion of the grid cell divided by the land area in the grid cell.""";[['CMIP5_day']]
ta700;Air Temperature;air_temperature;unset;[['CMIP5_cfDay']]
hfnorthdiff;Northward Ocean Heat Transport due to Diffusion;northward_ocean_heat_transport_due_to_diffusion;unset;[['CMIP5_Omon']]
c2hf3cl2trtbrdn;Tendency of Tropospheric Burden of C2HF3Cl2;unset;total yearly averaged tropospheric loss;[['CCMI1_annual']]
rlucs;Upwelling Clear-Sky Longwave Radiation;upwelling_longwave_flux_in_air_assuming_clear_sky;unset;[['CMIP5_cfSites']]
o2;Dissolved Oxygen Concentration at Surface;mole_concentration_of_molecular_oxygen_in_sea_water;unset;[['CMIP5_Omon', 'CMIP5_Oyr']]
va;Northward Wind;northward_wind;;[['CCMI1_daily', 'CCMI1_monthly']]
mrfso;Soil Frozen Water Content;soil_frozen_water_content;Compute the mass (summed over all all layers) of frozen water.;[['CORDEX_6h', 'CORDEX_day', 'CORDEX_mon', 'CORDEX_sem']]
si;Dissolved Silicate Concentration at Surface;mole_concentration_of_silicate_in_sea_water;unset;[['CMIP5_Omon', 'CMIP5_Oyr']]
intpbsi;Silica Production;tendency_of_ocean_mole_content_of_silicon_due_to_biological_production;Vertically integrated biogenic silica production;[['CMIP5_Omon']]
emipoa;Emission Rate of Dry Aerosol Primary Organic Matter;tendency_of_atmosphere_mass_content_of_primary_particulate_organic_matter_dry_aerosol_due_to_emission;"tendency of atmosphere mass content of primary organic aerosol due to emission:  """"mass"""" refers to the mass of primary organic matter, not mass of organic carbon alone.";[['CMIP5_aero']]
loadso4;Load of SO4;atmosphere_mass_content_of_sulfate_dry_aerosol;unset;[['CMIP5_aero']]
pr;Precipitation;precipitation_flux;"at surface; includes both liquid and solid phases.  This is the 3-hour mean precipitation flux.";[['CMIP5_3hr']]
vmrhobr;HOBr Volume Mixing Ratio;mole_fraction_of_hypobromous_acid_in_air;;[['CCMI1_daily']]
ccmi_month;CCMI Month;unset;These are what each model believes the date/time (Gregorian calendar) to be at the middle of each time interval in the output (GMT, not local time).;[['CCMI1_annual', 'CCMI1_daily', 'CCMI1_hourly', 'CCMI1_monthly']]
ta850;Air Temperature;air_temperature;unset;[['CORDEX_6h', 'CORDEX_day', 'CORDEX_mon', 'CORDEX_sem']]
tauvcorr;Surface Downward Y Stress Correction;surface_downward_y_stress_correction;This is the stress on the liquid ocean from overlying atmosphere, sea ice, ice shelf, etc.;[['CMIP5_Omon']]
ch3cclf2trtbrdn;Tendency of Tropospheric Burden of CH3CClF2;unset;total yearly averaged tropospheric loss;[['CCMI1_annual']]
h2trtbrdn;Tendency of Tropospheric Burden of H2;tendency_of_troposphere_moles_of_molecular_hydrogen;total yearly averaged tropospheric loss;[['CCMI1_annual']]
ch3ccl3smtbrdn;Tendency of Middle Atmosphere Burden of CH3CCl3;tendency_of_middle_atmosphere_moles_of_hcc140a;total yearly averaged stratospheric and mesospheric loss;[['CCMI1_annual']]
gf90aer;Aerosol Growth Factor at 90 Percent RH;unset;proposed name: aerosol_growth_factor_at_90_percent_relative_humidity;[['CCMI1_monthly']]
ch3cltrtbrdn;Tendency of Tropospheric Burden of CH3Cl;tendency_of_troposphere_moles_of_methyl_chloride;total yearly averaged tropospheric loss;[['CCMI1_annual']]
loadpoa;Load of Dry Aerosol Primary Organic Matter;atmosphere_mass_content_of_primary_particulate_organic_matter_dry_aerosol;unset;[['CMIP5_aero']]
hfsithermds2d;Heat Flux into Sea Water due to Sea Ice Thermodynamics;heat_flux_into_sea_water_due_to_sea_ice_thermodynamics;unset;[['CMIP5_Omon']]
tauvo;Surface Downward Y Stress;surface_downward_y_stress;This is the stress on the liquid ocean from overlying atmosphere, sea ice, ice shelf, etc.;[['CMIP5_Omon']]
ageice;Age of Sea Ice;age_of_sea_ice;"When computing the time-mean here, the time samples, weighted by the mass of sea ice in the grid cell, are accumulated and then divided by the sum of the weights.  Reported as """"missing"""" in regions free of sea ice.";[['CMIP5_OImon']]
lai;Leaf Area Index;leaf_area_index;a ratio obtained by dividing the total upper leaf surface area of vegetation by the (horizontal) surface area of the land on which it grows.;[['CMIP5_Lmon'], ['SPECS_Lmon']]
vsfriver;Virtual Salt Flux into Sea Water From Rivers;virtual_salt_flux_into_sea_water_from_rivers;unset;[['CMIP5_Omon']]
ccmi_hour;CCMI Hour;unset;These are what each model believes the date/time (Gregorian calendar) to be at the middle of each time interval in the output (GMT, not local time).;[['CCMI1_annual', 'CCMI1_daily', 'CCMI1_hourly', 'CCMI1_monthly']]
drysoa;Dry Deposition Rate of Dry Aerosol Secondary Organic Matter;tendency_of_atmosphere_mass_content_of_secondary_particulate_organic_matter_dry_aerosol_due_to_dry_deposition;unset;[['CMIP5_aero']]
vgd;Vegetation Distribution;unset;Lump your vegetation scheme into 9 categories: 1) tropf 2) decid 3) conif 4) crops 5) grass 6) tundra 7) desert 8) snow/ice 9) water.  Does not need to add to 100% due to bare soil.;[['CCMI1_monthly']]
tnsccwif;Tendency of Mass Fraction of Stratiform Cloud Condensed Water due to Icefall;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_icefall;condensed water includes both liquid and ice.;[['CMIP5_cfMon']]
bddtalk;Rate of Change of Alkalinity due to Biological Activity;tendency_of_sea_water_alkalinity_expressed_as_mole_equivalent_due_to_biological_processes;Net of biological terms in time rate of change of alkalinity;[['CMIP5_Oyr']]
evs;Water Evaporation Flux Where Ice Free Ocean over Sea;water_evaporation_flux;computed as the total mass of water vapor evaporating from the ice-free portion of the ocean  divided by the area of the ocean portion of the grid cell.;[['CMIP5_Omon']]
tasAdjust;Bias-Corrected Near-Surface Air Temperature;air_temperature;unset;[['CMIP5_Amon']]
maxpblz;Daily Maximum PBL Height;atmosphere_boundary_layer_thickness;;[['CCMI1_daily']]
sfdsi;Downward Sea Ice Basal Salt Flux;downward_sea_ice_basal_salt_flux;This field is physical, and it arises since sea ice has a nonzero salt content, so it exchanges salt with the liquid ocean upon melting and freezing.;[['CMIP5_Omon']]
wetnh3;Wet Deposition Rate of NH3;tendency_of_atmosphere_mass_content_of_ammonia_due_to_wet_deposition;;[['CCMI1_monthly']]
abs550aer;Ambient Aerosol Absorption Optical Thickness at 550 nm;atmosphere_absorption_optical_thickness_due_to_ambient_aerosol;unset;[['CMIP5_aero']]
areacello;Ocean Grid-Cell Area;cell_area;unset;[['CMIP5_fx', 'SPECS_fx']]
emiaco;Total Emission Rate of Anthropogenic CO;unset;Includes agricultural waste burning but no other biomass burning. proposed name: tendency_of_atmosphere_mass_content_of_anthropogenic_carbon_monoxide_due_to_emission. Integrate 3D emission field vertically to 2d field.;[['CCMI1_monthly']]
losso3viaoh;Chemical Loss Rate of O3 via O3+OH;unset;proposed name: tendency_of_mole_concentration_of_ozone_due_to_chemical_destruction_by_OH;[['CCMI1_monthly']]
sblsi;Sublimation over Sea Ice;surface_snow_and_ice_sublimation_flux;the upward flux of water vapor to the atmosphere due to sublimation of snow and sea  ice in regions of sea ice divided by the area of the ocean portion of the grid cell.;[['CMIP5_OImon']]
tnhusa;Tendency of Specific Humidity due to Advection;tendency_of_specific_humidity_due_to_advection;unset;[['CMIP5_cfMon', 'CMIP5_cfSites']]
concso4;Concentration of SO4;mass_concentration_of_sulfate_dry_aerosol_in_air;unset;[['CMIP5_aero']]
vmre90n;e90n Volume Mixing Ratio;unset;Synthetic tracer e90n, same as e90, but emitted only 40N to 90N.;[['CCMI1_daily', 'CCMI1_monthly']]
rlu;Upwelling Longwave Radiation;upwelling_longwave_flux_in_air;unset;[['CMIP5_cfSites']]
zmhobr;Zonal Mean HOBr Volume Mixing Ratio;mole_fraction_of_hypobromous_acid_in_air;;[['CCMI1_monthly']]
dryoa;Dry Deposition Rate of Dry Aerosol Organic Matter;tendency_of_atmosphere_mass_content_of_particulate_organic_matter_dry_aerosol_due_to_dry_deposition;This is the sum of dry deposition of POA and dry deposition of SOA (see next two entries). 'Mass' refers to the mass of organic matter, not mass of organic carbon alone. We recommend a scale factor of POM=1.4*OC, unless your model has more detailed info available. Was called dry_pom in old ACCMIP Excel table. Dry deposition includes gravitational settling, impact scavenging, and turbulent deposition.;[['CCMI1_monthly']]
ccmi_year;CCMI Year;unset;These are what each model believes the date/time (Gregorian calendar) to be at the middle of each time interval in the output (GMT, not local time).;[['CCMI1_annual', 'CCMI1_daily', 'CCMI1_hourly', 'CCMI1_monthly']]
pr;Surface Rainfall Rate into the Sea Ice Portion of the Grid Cell;rainfall_flux;where sea ice over sea: this is the the water mass per unit time falling as rain onto the sea ice portion of a grid cell divided by the area of the ocean portion of the grid cell (including both ice-free and sea-ice covered fractions).  Reported as 0. in regions free of sea ice.;[['CMIP5_OImon']]
cheaqpso4;Aqueous-Phase Production Rate of SO4;unset;proposed name: tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_due_to_aqueous_phase_net_chemical_production;[['CCMI1_monthly']]
pon;Particulate Organic Nitrogen Concentration at Surface;mole_concentration_of_particulate_organic_matter_expressed_as_nitrogen_in_sea_water;sum of particulate organic nitrogen component concentrations;[['CMIP5_Omon', 'CMIP5_Oyr']]
dtauc;Convective Cloud Optical Depth;atmosphere_optical_thickness_due_to_convective_cloud;This is the in-cloud optical depth obtained by considering only the cloudy portion of the grid cell;[['CMIP5_cf3hr']]
vmrh2;H2 Volume Mixing Ratio;mole_fraction_of_molecular_hydrogen_in_air;;[['CCMI1_daily']]
emioa;Rate of Emission and Production of Dry Aerosol Total Organic Matter;tendency_of_atmosphere_mass_content_of_particulate_organic_matter_dry_aerosol_due_to_net_chemical_production_and_emission;"tendency of atmosphere mass content of organic matter dry aerosol due to net production and emission.  This is the sum of total emission of POA and total production of SOA (see next two entries). """"Mass"""" refers to the mass of organic matter, not mass of organic carbon alone.";[['CMIP5_aero']]
